pv,wind,hydro,geothermal,demand_el,demand_cooking,demand_heat,demand_transport,demand_aviation,biomass_usage,fuel_oil_usage
0.0,0.082,0.55,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.054,0.55,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.03,0.55,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.008,0.55,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.55,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.0,0.55,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.0,0.55,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.55,1,0.722222222,0.0,1,0.25,1,1,1
0.074,0.0,0.55,1,0.722222222,0.0,1,0.19,1,1,1
0.22,0.001,0.55,1,0.666666667,0.0,1,0.15,1,1,1
0.35,0.003,0.55,1,0.777777778,1.0,1,0.14,1,1,1
0.467,0.01,0.55,1,0.277777778,0.5,1,0.07,1,1,1
0.547,0.024,0.55,1,0.111111111,0.0,1,0.19,1,1,1
0.583,0.032,0.55,1,0.138888889,0.025,1,0.27,1,1,1
0.582,0.027,0.55,1,0.277777778,0.0,1,0.32,1,1,1
0.523,0.02,0.55,1,0.333333333,0.0,1,0.34,1,1,1
0.407,0.034,0.55,1,0.277777778,0.0,1,0.29,1,1,1
0.268,0.088,0.55,1,0.138888889,0.025,1,0.35,1,1,1
0.12,0.158,0.55,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.225,0.55,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.215,0.55,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.133,0.55,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.065,0.55,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.026,0.55,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.013,0.55,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.005,0.55,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.55,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.001,0.55,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.55,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.003,0.55,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.012,0.55,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.053,0.55,1,0.722222222,0.0,1,0.25,1,1,1
0.079,0.089,0.56,1,0.722222222,0.0,1,0.19,1,1,1
0.257,0.088,0.56,1,0.666666667,0.0,1,0.15,1,1,1
0.413,0.068,0.57,1,0.777777778,1.0,1,0.14,1,1,1
0.528,0.035,0.57,1,0.277777778,0.5,1,0.07,1,1,1
0.594,0.012,0.58,1,0.111111111,0.0,1,0.19,1,1,1
0.606,0.005,0.58,1,0.138888889,0.025,1,0.27,1,1,1
0.575,0.003,0.59,1,0.277777778,0.0,1,0.32,1,1,1
0.497,0.005,0.59,1,0.333333333,0.0,1,0.34,1,1,1
0.384,0.029,0.6,1,0.277777778,0.0,1,0.29,1,1,1
0.269,0.117,0.6,1,0.138888889,0.025,1,0.35,1,1,1
0.102,0.28,0.61,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.428,0.61,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.436,0.62,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.311,0.62,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.169,0.63,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.065,0.63,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.03,0.64,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.017,0.64,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.008,0.65,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.003,0.65,1,1.0,0.0,1,1.0,1,1,1
0.0,0.002,0.65,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.003,0.66,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.003,0.66,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.009,0.66,1,0.722222222,0.0,1,0.25,1,1,1
0.075,0.023,0.66,1,0.722222222,0.0,1,0.19,1,1,1
0.23,0.035,0.67,1,0.666666667,0.0,1,0.15,1,1,1
0.404,0.033,0.67,1,0.777777778,1.0,1,0.14,1,1,1
0.518,0.013,0.67,1,0.277777778,0.5,1,0.07,1,1,1
0.578,0.001,0.68,1,0.111111111,0.0,1,0.19,1,1,1
0.603,0.0,0.68,1,0.138888889,0.025,1,0.27,1,1,1
0.579,0.049,0.68,1,0.277777778,0.0,1,0.32,1,1,1
0.516,0.241,0.68,1,0.333333333,0.0,1,0.34,1,1,1
0.405,0.344,0.69,1,0.277777778,0.0,1,0.29,1,1,1
0.276,0.314,0.69,1,0.138888889,0.025,1,0.35,1,1,1
0.118,0.234,0.69,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.158,0.69,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.108,0.7,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.065,0.7,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.034,0.7,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.015,0.7,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.006,0.71,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.003,0.71,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.71,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.002,0.71,1,1.0,0.0,1,1.0,1,1,1
0.0,0.005,0.71,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.007,0.71,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.003,0.71,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.001,0.71,1,0.722222222,0.0,1,0.25,1,1,1
0.075,0.001,0.72,1,0.722222222,0.0,1,0.19,1,1,1
0.25,0.0,0.72,1,0.666666667,0.0,1,0.15,1,1,1
0.411,0.003,0.72,1,0.777777778,1.0,1,0.14,1,1,1
0.53,0.004,0.73,1,0.277777778,0.5,1,0.07,1,1,1
0.601,0.001,0.73,1,0.111111111,0.0,1,0.19,1,1,1
0.627,0.0,0.74,1,0.138888889,0.025,1,0.27,1,1,1
0.609,0.001,0.74,1,0.277777778,0.0,1,0.32,1,1,1
0.548,0.018,0.74,1,0.333333333,0.0,1,0.34,1,1,1
0.424,0.071,0.75,1,0.277777778,0.0,1,0.29,1,1,1
0.276,0.152,0.75,1,0.138888889,0.025,1,0.35,1,1,1
0.118,0.223,0.76,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.255,0.76,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.227,0.76,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.155,0.77,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.112,0.77,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.097,0.78,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.086,0.78,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.076,0.78,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.062,0.79,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.047,0.79,1,1.0,0.0,1,1.0,1,1,1
0.0,0.041,0.8,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.042,0.8,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.044,0.8,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.044,0.81,1,0.722222222,0.0,1,0.25,1,1,1
0.073,0.037,0.81,1,0.722222222,0.0,1,0.19,1,1,1
0.237,0.027,0.82,1,0.666666667,0.0,1,0.15,1,1,1
0.394,0.021,0.82,1,0.777777778,1.0,1,0.14,1,1,1
0.512,0.009,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.585,0.004,0.83,1,0.111111111,0.0,1,0.19,1,1,1
0.616,0.004,0.83,1,0.138888889,0.025,1,0.27,1,1,1
0.599,0.008,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.54,0.027,0.84,1,0.333333333,0.0,1,0.34,1,1,1
0.436,0.079,0.84,1,0.277777778,0.0,1,0.29,1,1,1
0.272,0.14,0.85,1,0.138888889,0.025,1,0.35,1,1,1
0.122,0.196,0.85,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.233,0.85,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.209,0.85,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.145,0.86,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.093,0.86,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.066,0.86,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.047,0.86,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.033,0.87,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.023,0.87,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.018,0.87,1,1.0,0.0,1,1.0,1,1,1
0.0,0.018,0.87,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.018,0.87,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.02,0.88,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.019,0.88,1,0.722222222,0.0,1,0.25,1,1,1
0.07,0.012,0.88,1,0.722222222,0.0,1,0.19,1,1,1
0.246,0.006,0.88,1,0.666666667,0.0,1,0.15,1,1,1
0.405,0.003,0.89,1,0.777777778,1.0,1,0.14,1,1,1
0.523,0.002,0.89,1,0.277777778,0.5,1,0.07,1,1,1
0.595,0.001,0.89,1,0.111111111,0.0,1,0.19,1,1,1
0.621,0.001,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.605,0.002,0.9,1,0.277777778,0.0,1,0.32,1,1,1
0.546,0.009,0.9,1,0.333333333,0.0,1,0.34,1,1,1
0.445,0.032,0.9,1,0.277777778,0.0,1,0.29,1,1,1
0.302,0.078,0.9,1,0.138888889,0.025,1,0.35,1,1,1
0.132,0.133,0.9,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.213,0.91,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.267,0.91,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.242,0.91,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.169,0.91,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.095,0.92,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.043,0.92,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.017,0.92,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.007,0.92,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.003,0.93,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.93,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.001,0.93,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.0,0.93,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.93,1,0.722222222,0.0,1,0.25,1,1,1
0.053,0.0,0.94,1,0.722222222,0.0,1,0.19,1,1,1
0.197,0.001,0.94,1,0.666666667,0.0,1,0.15,1,1,1
0.392,0.011,0.94,1,0.777777778,1.0,1,0.14,1,1,1
0.511,0.014,0.94,1,0.277777778,0.5,1,0.07,1,1,1
0.582,0.009,0.95,1,0.111111111,0.0,1,0.19,1,1,1
0.608,0.004,0.95,1,0.138888889,0.025,1,0.27,1,1,1
0.588,0.0,0.95,1,0.277777778,0.0,1,0.32,1,1,1
0.524,0.0,0.95,1,0.333333333,0.0,1,0.34,1,1,1
0.407,0.05,0.96,1,0.277777778,0.0,1,0.29,1,1,1
0.278,0.19,0.96,1,0.138888889,0.025,1,0.35,1,1,1
0.115,0.276,0.96,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.323,0.96,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.305,0.96,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.208,0.97,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.106,0.97,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.036,0.97,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.009,0.97,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.004,0.98,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.003,0.98,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.004,0.98,1,1.0,0.0,1,1.0,1,1,1
0.0,0.004,0.98,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.008,0.98,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.013,0.99,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.014,0.99,1,0.722222222,0.0,1,0.25,1,1,1
0.068,0.011,0.99,1,0.722222222,0.0,1,0.19,1,1,1
0.236,0.007,0.99,1,0.666666667,0.0,1,0.15,1,1,1
0.392,0.009,0.99,1,0.777777778,1.0,1,0.14,1,1,1
0.508,0.007,0.99,1,0.277777778,0.5,1,0.07,1,1,1
0.58,0.005,0.99,1,0.111111111,0.0,1,0.19,1,1,1
0.608,0.003,0.99,1,0.138888889,0.025,1,0.27,1,1,1
0.592,0.003,0.99,1,0.277777778,0.0,1,0.32,1,1,1
0.534,0.006,0.99,1,0.333333333,0.0,1,0.34,1,1,1
0.435,0.012,0.99,1,0.277777778,0.0,1,0.29,1,1,1
0.292,0.028,0.99,1,0.138888889,0.025,1,0.35,1,1,1
0.124,0.06,0.99,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.115,0.99,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.149,1.0,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.119,1.0,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.067,1.0,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.035,1.0,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.031,1.0,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.043,1.0,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.046,1.0,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.038,1.0,1,1.0,0.0,1,1.0,1,1,1
0.0,0.027,1.0,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.015,1.0,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.007,1.0,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.01,1.0,1,0.722222222,0.0,1,0.25,1,1,1
0.067,0.024,1.0,1,0.722222222,0.0,1,0.19,1,1,1
0.236,0.002,1.0,1,0.666666667,0.0,1,0.15,1,1,1
0.393,0.0,1.0,1,0.777777778,1.0,1,0.14,1,1,1
0.509,0.0,1.0,1,0.277777778,0.5,1,0.07,1,1,1
0.579,0.0,1.0,1,0.111111111,0.0,1,0.19,1,1,1
0.603,0.0,1.0,1,0.138888889,0.025,1,0.27,1,1,1
0.587,0.0,1.0,1,0.277777778,0.0,1,0.32,1,1,1
0.524,0.002,1.0,1,0.333333333,0.0,1,0.34,1,1,1
0.411,0.02,1.0,1,0.277777778,0.0,1,0.29,1,1,1
0.261,0.062,1.0,1,0.138888889,0.025,1,0.35,1,1,1
0.118,0.104,1.0,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.167,1.0,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.193,1.0,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.159,1.0,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.119,1.0,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.094,1.0,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.086,1.0,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.069,1.0,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.043,1.0,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.024,1.0,1,1.0,0.0,1,1.0,1,1,1
0.0,0.012,1.0,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.006,1.0,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.002,1.0,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.001,1.0,1,0.722222222,0.0,1,0.25,1,1,1
0.07,0.001,1.0,1,0.722222222,0.0,1,0.19,1,1,1
0.226,0.004,1.0,1,0.666666667,0.0,1,0.15,1,1,1
0.378,0.003,1.0,1,0.777777778,1.0,1,0.14,1,1,1
0.49,0.002,1.0,1,0.277777778,0.5,1,0.07,1,1,1
0.527,0.0,1.0,1,0.111111111,0.0,1,0.19,1,1,1
0.521,0.0,1.0,1,0.138888889,0.025,1,0.27,1,1,1
0.522,0.002,1.0,1,0.277777778,0.0,1,0.32,1,1,1
0.419,0.012,1.0,1,0.333333333,0.0,1,0.34,1,1,1
0.327,0.029,1.0,1,0.277777778,0.0,1,0.29,1,1,1
0.18,0.039,1.0,1,0.138888889,0.025,1,0.35,1,1,1
0.082,0.045,0.99,1,0.111111111,0.025,1,0.35,1,1,1
0.006,0.05,0.99,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.055,0.99,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.043,0.99,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.021,0.99,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.005,0.99,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.003,0.99,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.006,0.99,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.017,0.99,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.038,0.99,1,1.0,0.0,1,1.0,1,1,1
0.0,0.068,0.99,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.104,0.99,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.137,0.99,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.154,0.99,1,0.722222222,0.0,1,0.25,1,1,1
0.065,0.122,0.99,1,0.722222222,0.0,1,0.19,1,1,1
0.231,0.068,0.99,1,0.666666667,0.0,1,0.15,1,1,1
0.382,0.015,0.99,1,0.777777778,1.0,1,0.14,1,1,1
0.496,0.0,0.99,1,0.277777778,0.5,1,0.07,1,1,1
0.562,0.0,0.99,1,0.111111111,0.0,1,0.19,1,1,1
0.562,0.0,0.99,1,0.138888889,0.025,1,0.27,1,1,1
0.535,0.001,0.98,1,0.277777778,0.0,1,0.32,1,1,1
0.477,0.023,0.98,1,0.333333333,0.0,1,0.34,1,1,1
0.382,0.063,0.98,1,0.277777778,0.0,1,0.29,1,1,1
0.228,0.099,0.98,1,0.138888889,0.025,1,0.35,1,1,1
0.097,0.13,0.98,1,0.111111111,0.025,1,0.35,1,1,1
0.007,0.168,0.98,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.18,0.98,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.139,0.98,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.092,0.98,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.057,0.98,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.037,0.98,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.025,0.98,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.019,0.97,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.028,0.97,1,1.0,0.0,1,1.0,1,1,1
0.0,0.042,0.97,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.045,0.97,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.037,0.97,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.03,0.97,1,0.722222222,0.0,1,0.25,1,1,1
0.068,0.07,0.96,1,0.722222222,0.0,1,0.19,1,1,1
0.227,0.069,0.96,1,0.666666667,0.0,1,0.15,1,1,1
0.375,0.073,0.96,1,0.777777778,1.0,1,0.14,1,1,1
0.488,0.122,0.96,1,0.277777778,0.5,1,0.07,1,1,1
0.55,0.185,0.95,1,0.111111111,0.0,1,0.19,1,1,1
0.561,0.213,0.95,1,0.138888889,0.025,1,0.27,1,1,1
0.532,0.203,0.95,1,0.277777778,0.0,1,0.32,1,1,1
0.461,0.215,0.95,1,0.333333333,0.0,1,0.34,1,1,1
0.349,0.254,0.94,1,0.277777778,0.0,1,0.29,1,1,1
0.203,0.266,0.94,1,0.138888889,0.025,1,0.35,1,1,1
0.056,0.219,0.94,1,0.111111111,0.025,1,0.35,1,1,1
0.002,0.156,0.94,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.114,0.94,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.093,0.93,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.102,0.93,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.144,0.93,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.241,0.93,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.266,0.92,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.155,0.92,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.111,0.92,1,1.0,0.0,1,1.0,1,1,1
0.0,0.123,0.92,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.134,0.91,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.152,0.91,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.121,0.91,1,0.722222222,0.0,1,0.25,1,1,1
0.024,0.079,0.91,1,0.722222222,0.0,1,0.19,1,1,1
0.094,0.082,0.9,1,0.666666667,0.0,1,0.15,1,1,1
0.168,0.123,0.9,1,0.777777778,1.0,1,0.14,1,1,1
0.207,0.162,0.9,1,0.277777778,0.5,1,0.07,1,1,1
0.278,0.167,0.9,1,0.111111111,0.0,1,0.19,1,1,1
0.36,0.149,0.89,1,0.138888889,0.025,1,0.27,1,1,1
0.46,0.118,0.89,1,0.277777778,0.0,1,0.32,1,1,1
0.423,0.104,0.89,1,0.333333333,0.0,1,0.34,1,1,1
0.345,0.109,0.89,1,0.277777778,0.0,1,0.29,1,1,1
0.233,0.114,0.88,1,0.138888889,0.025,1,0.35,1,1,1
0.111,0.104,0.88,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.117,0.88,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.154,0.88,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.177,0.88,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.183,0.87,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.14,0.87,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.059,0.87,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.017,0.87,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.86,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.0,0.86,1,1.0,0.0,1,1.0,1,1,1
0.0,0.002,0.86,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.038,0.86,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.113,0.85,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.176,0.85,1,0.722222222,0.0,1,0.25,1,1,1
0.057,0.188,0.85,1,0.722222222,0.0,1,0.19,1,1,1
0.152,0.136,0.85,1,0.666666667,0.0,1,0.15,1,1,1
0.209,0.086,0.84,1,0.777777778,1.0,1,0.14,1,1,1
0.261,0.031,0.84,1,0.277777778,0.5,1,0.07,1,1,1
0.28,0.002,0.84,1,0.111111111,0.0,1,0.19,1,1,1
0.322,0.0,0.84,1,0.138888889,0.025,1,0.27,1,1,1
0.347,0.001,0.83,1,0.277777778,0.0,1,0.32,1,1,1
0.38,0.005,0.83,1,0.333333333,0.0,1,0.34,1,1,1
0.328,0.014,0.83,1,0.277777778,0.0,1,0.29,1,1,1
0.166,0.023,0.83,1,0.138888889,0.025,1,0.35,1,1,1
0.055,0.029,0.82,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.043,0.82,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.062,0.82,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.056,0.82,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.042,0.81,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.033,0.81,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.028,0.81,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.023,0.81,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.012,0.8,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.005,0.8,1,1.0,0.0,1,1.0,1,1,1
0.0,0.002,0.8,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.01,0.8,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.044,0.8,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.103,0.8,1,0.722222222,0.0,1,0.25,1,1,1
0.068,0.107,0.79,1,0.722222222,0.0,1,0.19,1,1,1
0.222,0.072,0.79,1,0.666666667,0.0,1,0.15,1,1,1
0.351,0.03,0.79,1,0.777777778,1.0,1,0.14,1,1,1
0.448,0.004,0.79,1,0.277777778,0.5,1,0.07,1,1,1
0.51,0.0,0.79,1,0.111111111,0.0,1,0.19,1,1,1
0.527,0.0,0.79,1,0.138888889,0.025,1,0.27,1,1,1
0.5,0.0,0.79,1,0.277777778,0.0,1,0.32,1,1,1
0.414,0.0,0.79,1,0.333333333,0.0,1,0.34,1,1,1
0.286,0.012,0.79,1,0.277777778,0.0,1,0.29,1,1,1
0.189,0.025,0.79,1,0.138888889,0.025,1,0.35,1,1,1
0.086,0.025,0.79,1,0.111111111,0.025,1,0.35,1,1,1
0.006,0.017,0.79,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.008,0.8,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.001,0.8,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.006,0.8,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.031,0.8,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.103,0.8,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.184,0.8,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.201,0.81,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.153,0.81,1,1.0,0.0,1,1.0,1,1,1
0.0,0.072,0.81,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.037,0.81,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.041,0.81,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.022,0.81,1,0.722222222,0.0,1,0.25,1,1,1
0.067,0.004,0.81,1,0.722222222,0.0,1,0.19,1,1,1
0.223,0.0,0.81,1,0.666666667,0.0,1,0.15,1,1,1
0.345,0.002,0.81,1,0.777777778,1.0,1,0.14,1,1,1
0.427,0.003,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.473,0.001,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.486,0.001,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.471,0.002,0.82,1,0.277777778,0.0,1,0.32,1,1,1
0.429,0.008,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.324,0.021,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.163,0.047,0.82,1,0.138888889,0.025,1,0.35,1,1,1
0.068,0.089,0.82,1,0.111111111,0.025,1,0.35,1,1,1
0.004,0.159,0.82,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.261,0.82,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.32,0.82,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.316,0.83,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.277,0.83,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.236,0.83,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.155,0.83,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.09,0.83,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.062,0.83,1,1.0,0.0,1,1.0,1,1,1
